 12-31-2015	18
 01-22-2016	2
 01-25-2016	2
 02-08-2016	1
 01-05-2016	6
 01-16-2016	1
 12-12-2015	9
 01-27-2016	1
 03-06-2016	1
 12-05-2015	1
 02-07-2016	1
 01-15-2016	1
 02-15-2016	1
 01-01-2016	1
 03-12-2016	1
 01-04-2016	1
 03-15-2016	1
 12-19-2015	1
 12-27-2015	2
 12-02-2015	5
 12-10-2015	1
 12-30-2015	6
 01-24-2016	1
 12-04-2015	2
 01-09-2016	1
 01-06-2016	1
 02-09-2016	1
 12-11-2015	3
 12-18-2015	1
 12-14-2015	1
 12-29-2015	4
 12-26-2015	1
 01-02-2016	2
 12-03-2015	5
