ReviewDate,NumberOfReviews
 03-08-2016,1
 11-23-2015,2
 01-25-2016,2
 10-12-2015,2
 02-19-2016,1
 01-08-2016,2
 11-01-2015,2
 10-03-2015,2
 01-16-2016,4
 10-25-2015,2
 10-21-2015,2
 10-17-2015,2
 10-09-2015,4
 01-26-2016,2
 12-08-2015,2
 12-21-2015,2
 09-24-2015,4
 01-20-2016,2
 01-07-2016,2
 10-05-2015,4
 10-30-2015,2
 09-22-2015,4
 10-08-2015,2
 02-04-2016,2
 10-13-2015,2
 12-30-2015,2
 09-30-2015,16
 10-22-2015,2
 10-19-2015,2
 02-01-2016,1
 10-11-2015,2
 10-27-2015,2
 09-25-2015,2
 03-13-2016,1
 01-02-2016,2
 12-03-2015,2
 03-05-2016,1
 01-22-2016,2
 01-30-2016,2
 03-19-2016,1
 10-01-2015,8
 11-03-2015,2
 11-17-2015,2
 11-25-2015,2
 01-27-2016,2
 10-14-2015,6
 12-01-2015,2
 09-27-2015,6
 09-19-2015,8
 02-20-2016,1
 10-10-2015,2
 11-13-2015,2
 09-21-2015,9
 11-16-2015,2
 03-01-2016,1
 03-20-2016,1
 02-24-2016,1
 01-06-2016,2
 09-20-2015,8
 02-16-2016,2
 09-23-2015,88
 10-31-2015,4
 10-04-2015,4
 09-29-2015,2
 10-07-2015,8
 10-15-2015,4
 10-23-2015,2
